hypothesis_id,source_auto_node_id,path_id,extraction_profile,intersection_component_count,path_start,path_end,path_status,path_duration_frames,path_radial_band,path_physical_consistency,target_spatial_empirical_percentile,target_temporal_empirical_percentile
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003498,relaxed_physical_path,4,14,19,static_structure_path,6,R1,0.77195755,10,30
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003499,relaxed_physical_path,5,14,18,static_structure_path,5,R1,0.78029718,25,45
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003500,relaxed_physical_path,2,14,15,insufficient_length,2,R0,0.82006761,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003501,relaxed_physical_path,5,14,20,static_structure_path,7,R0,0.77609458,35,35
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003502,relaxed_physical_path,2,15,20,recurrent_background_path,6,R1,0.81683467,95,70
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003503,relaxed_physical_path,3,15,18,static_structure_path,4,R1,0.84535282,10,5
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003504,relaxed_physical_path,2,15,17,insufficient_length,3,R1,0.75000008,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003505,relaxed_physical_path,6,15,21,static_structure_path,7,R0,0.73245188,55,20
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003506,relaxed_physical_path,2,15,17,insufficient_length,3,R0,0.75287712,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003507,relaxed_physical_path,5,15,20,static_structure_path,6,R0,0.72581714,35,35
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003509,relaxed_physical_path,2,16,18,insufficient_length,3,R1,0.83668188,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003510,relaxed_physical_path,3,16,18,static_structure_path,3,R0,0.80936232,100,75
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003512,relaxed_physical_path,7,17,26,static_structure_path,10,R1,0.78902892,55,50
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003513,relaxed_physical_path,2,26,27,insufficient_length,2,R1,0.76914734,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003514,relaxed_physical_path,7,17,25,static_structure_path,9,R1,0.76914734,50,30
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003515,relaxed_physical_path,3,17,20,static_structure_path,4,R1,0.69273621,15,15
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003516,relaxed_physical_path,5,17,23,static_structure_path,7,R0,0.74629914,55,10
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003517,relaxed_physical_path,3,17,20,static_structure_path,4,R0,0.79223334,60,35
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003518,relaxed_physical_path,4,18,23,recurrent_background_path,6,R0,0.82320816,90,75
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003519,relaxed_physical_path,5,18,23,static_structure_path,6,R1,0.76914732,50,40
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003520,relaxed_physical_path,8,18,27,static_structure_path,10,R0,0.79160953,40,5
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003521,relaxed_physical_path,5,27,33,static_structure_path,7,R0,0.76222949,55,50
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003522,relaxed_physical_path,6,19,25,static_structure_path,7,R0,0.83815059,50,55
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003523,relaxed_physical_path,4,19,22,recurrent_background_path,4,R1,0.88235602,90,100
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003524,relaxed_physical_path,3,19,23,static_structure_path,5,R0,0.78958086,85,55
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003525,relaxed_physical_path,3,20,22,static_structure_path,3,R0,0.7328872,45,60
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003526,relaxed_physical_path,3,20,23,static_structure_path,4,R0,0.81474004,35,15
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003527,relaxed_physical_path,5,20,25,static_structure_path,6,R0,0.79968041,60,10
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003528,relaxed_physical_path,5,20,24,static_structure_path,5,R0,0.76613422,45,30
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003529,relaxed_physical_path,4,21,25,static_structure_path,5,R1,0.85439138,55,60
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003530,relaxed_physical_path,2,22,24,insufficient_length,3,R1,0.88052328,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003531,relaxed_physical_path,3,22,24,static_structure_path,3,R1,0.84313463,55,60
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003533,relaxed_physical_path,9,23,32,static_structure_path,10,R2,0.79397743,0,90
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003534,relaxed_physical_path,4,32,35,recurrent_background_path,4,R2,0.79849216,0,80
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003535,relaxed_physical_path,5,23,31,recurrent_background_path,9,R0,0.82087421,15,10
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003536,relaxed_physical_path,3,31,34,recurrent_background_path,4,R0,0.83155469,5.55555556,0
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003537,relaxed_physical_path,2,23,25,insufficient_length,3,R1,0.8262144,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003538,relaxed_physical_path,2,23,25,insufficient_length,3,R0,0.825,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003539,relaxed_physical_path,2,23,24,insufficient_length,2,R0,0.76914734,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003540,relaxed_physical_path,7,23,32,static_structure_path,10,R1,0.82903149,85,80
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003541,relaxed_physical_path,4,32,35,static_structure_path,4,R1,0.77846381,21.05263158,25
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003542,relaxed_physical_path,4,24,29,recurrent_background_path,6,R0,0.88074494,55,50
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003543,relaxed_physical_path,5,24,28,recurrent_background_path,5,R0,0.84753997,95,100
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003544,relaxed_physical_path,5,24,29,recurrent_background_path,6,R1,0.82987905,50,25
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003545,relaxed_physical_path,3,24,28,recurrent_background_path,5,R1,0.78340351,15,20
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003546,relaxed_physical_path,3,24,27,recurrent_background_path,4,R1,0.82866358,35,25
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003547,relaxed_physical_path,4,24,27,static_structure_path,4,R0,0.78079269,40,40
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003548,relaxed_physical_path,3,24,26,recurrent_background_path,3,R1,0.83851418,35,35
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003549,relaxed_physical_path,9,25,34,static_structure_path,10,R0,0.82787712,85,75
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003550,relaxed_physical_path,3,34,36,static_structure_path,3,R0,0.7306123,60,40
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003551,relaxed_physical_path,2,25,26,insufficient_length,2,R1,0.9,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003552,relaxed_physical_path,5,25,29,static_structure_path,5,R0,0.75287709,20,5
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003553,relaxed_physical_path,2,26,27,insufficient_length,2,R1,0.9,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003554,relaxed_physical_path,2,26,27,insufficient_length,2,R0,0.8441473,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003555,relaxed_physical_path,4,26,31,static_structure_path,6,R0,0.84,60,65
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003556,relaxed_physical_path,3,26,28,static_structure_path,3,R0,0.82023622,70,60
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003558,relaxed_physical_path,2,27,28,insufficient_length,2,R1,0.84511072,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003559,relaxed_physical_path,6,27,33,recurrent_background_path,7,R1,0.8219974,15,15
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003560,relaxed_physical_path,2,27,28,insufficient_length,2,R1,0.92018114,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003561,relaxed_physical_path,4,27,30,static_structure_path,4,R1,0.82787712,95,85
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003562,relaxed_physical_path,4,27,30,recurrent_background_path,4,R1,0.91636068,70,75
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003563,relaxed_physical_path,8,28,37,static_structure_path,10,R1,0.79160953,35,15
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003564,relaxed_physical_path,4,28,33,static_structure_path,6,R0,0.6778772,38.88888889,35
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003565,relaxed_physical_path,2,29,30,insufficient_length,2,R0,0.84716867,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003566,relaxed_physical_path,4,29,34,static_structure_path,6,R0,0.825,58.82352941,55
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003567,relaxed_physical_path,2,29,30,insufficient_length,2,R1,0.825,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003568,relaxed_physical_path,2,29,30,insufficient_length,2,R1,0.9546618,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003569,relaxed_physical_path,2,29,31,insufficient_length,3,R0,0.78533281,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003570,relaxed_physical_path,2,30,31,insufficient_length,2,R1,0.83600744,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003571,relaxed_physical_path,3,30,32,static_structure_path,3,R1,0.77992588,78.94736842,65
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003572,relaxed_physical_path,4,30,35,static_structure_path,6,R0,0.80117055,41.17647059,50
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003573,relaxed_physical_path,10,31,40,recurrent_background_path,10,R0,0.82319984,100,100
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003574,relaxed_physical_path,3,40,42,static_structure_path,3,R0,0.80459725,85,95
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003575,relaxed_physical_path,2,31,32,insufficient_length,2,R1,0.8081954,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003576,relaxed_physical_path,2,31,32,insufficient_length,2,R1,0.80182242,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003577,relaxed_physical_path,2,32,33,insufficient_length,2,R1,0.88124447,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003578,relaxed_physical_path,3,33,36,static_structure_path,4,R0,0.78877317,55,10
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003579,relaxed_physical_path,2,33,34,insufficient_length,2,R1,0.95690288,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003580,relaxed_physical_path,2,33,34,insufficient_length,2,R1,0.85312745,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003581,relaxed_physical_path,2,34,35,insufficient_length,2,R1,0.88130453,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003582,relaxed_physical_path,2,34,35,insufficient_length,2,R1,0.88247705,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003583,relaxed_physical_path,2,35,36,insufficient_length,2,R0,0.84821369,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003584,relaxed_physical_path,2,35,36,insufficient_length,2,R1,0.66640403,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003585,relaxed_physical_path,2,35,36,insufficient_length,2,R0,0.8820885,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003586,relaxed_physical_path,2,35,36,insufficient_length,2,R0,0.75287712,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003587,relaxed_physical_path,6,35,43,static_structure_path,9,R0,0.75287712,45,50
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003588,relaxed_physical_path,2,36,37,insufficient_length,2,R0,0.76006761,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003589,relaxed_physical_path,5,37,41,static_structure_path,5,R0,0.76806616,15,10
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003590,relaxed_physical_path,2,37,38,insufficient_length,2,R1,0.77939138,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003591,relaxed_physical_path,3,37,39,static_structure_path,3,R0,0.71537705,83.33333333,100
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003592,relaxed_physical_path,2,37,38,insufficient_length,2,R0,0.825,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003593,relaxed_physical_path,2,37,40,static_structure_path,4,R0,0.74628775,47.05882353,30
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003594,relaxed_physical_path,3,38,42,static_structure_path,5,R1,0.825,50,35
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003595,relaxed_physical_path,6,38,44,static_structure_path,7,R1,0.75287706,55,55
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003596,relaxed_physical_path,4,38,42,static_structure_path,5,R1,0.76371007,47.05882353,70
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003597,relaxed_physical_path,1,38,40,insufficient_length,3,R0,0.69742475,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003598,relaxed_physical_path,3,39,41,recurrent_background_path,3,R0,0.80558267,40,20
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003599,relaxed_physical_path,2,39,40,insufficient_length,2,R1,0.9,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003601,relaxed_physical_path,4,40,44,recurrent_background_path,5,R1,0.88222211,80,60
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003602,relaxed_physical_path,2,40,41,insufficient_length,2,R1,0.825,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003603,relaxed_physical_path,2,40,41,insufficient_length,2,R0,0.72304047,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003604,relaxed_physical_path,4,40,43,static_structure_path,4,R0,0.75321634,30,25
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003605,relaxed_physical_path,2,40,41,insufficient_length,2,R0,0.82101343,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003606,relaxed_physical_path,4,40,48,static_structure_path,9,R1,0.76914734,35,30
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003609,relaxed_physical_path,2,41,43,insufficient_length,3,R0,0.61546037,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003610,relaxed_physical_path,3,42,51,recurrent_background_path,10,R0,0.82104391,12.5,25
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003611,relaxed_physical_path,3,42,46,static_structure_path,5,R0,0.8482092,75,90
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003612,relaxed_physical_path,2,42,43,insufficient_length,2,R1,0.825,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003613,relaxed_physical_path,2,42,49,static_structure_path,8,R0,0.7229664,0,0
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003614,relaxed_physical_path,2,42,43,insufficient_length,2,R0,0.79765403,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003615,relaxed_physical_path,1,43,50,recurrent_background_path,8,R1,0.81086311,80,35
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003616,relaxed_physical_path,2,43,47,static_structure_path,5,R1,0.7864484,50,40
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003617,relaxed_physical_path,2,43,45,recurrent_background_path,3,R1,0.77525541,35,30
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003618,relaxed_physical_path,2,43,46,static_structure_path,4,R0,0.86946174,100,100
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003619,relaxed_physical_path,2,43,44,insufficient_length,2,R1,0.87496595,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003620,relaxed_physical_path,2,43,45,static_structure_path,3,R1,0.9,85,85
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003621,relaxed_physical_path,1,44,51,recurrent_background_path,8,R1,0.83177302,5,5
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003622,relaxed_physical_path,1,44,45,insufficient_length,2,R1,0.84414734,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003623,relaxed_physical_path,1,44,46,insufficient_length,3,R1,0.79021831,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003624,relaxed_physical_path,1,44,46,insufficient_length,3,R0,0.78533273,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003625,relaxed_physical_path,1,44,45,insufficient_length,2,R0,0.9,,
WGV33B_H001,AUTO_GM_RM011_0001,WGV34A_PATH_0003626,relaxed_physical_path,1,44,45,insufficient_length,2,R1,0.825,,
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0000004,strict_physical_path,7,2,8,recurrent_background_path,7,R2,0.84320888,0,75
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0000018,strict_physical_path,2,14,15,insufficient_length,2,R0,0.82579661,,
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0001455,balanced_physical_path,6,2,8,recurrent_background_path,7,R2,0.84320892,0,90
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0001464,balanced_physical_path,3,8,11,static_structure_path,4,R0,0.78008614,7.14285714,15
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0001466,balanced_physical_path,2,9,10,insufficient_length,2,R0,0.84439266,,
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0001475,balanced_physical_path,2,14,15,insufficient_length,2,R0,0.82579661,,
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0001481,balanced_physical_path,2,18,20,insufficient_length,3,R0,0.69779785,,
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0001484,balanced_physical_path,2,19,23,static_structure_path,5,R0,0.78958086,85,55
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003449,relaxed_physical_path,3,0,7,static_structure_path,8,R0,0.76298493,52.63157895,40
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003451,relaxed_physical_path,5,0,7,static_structure_path,8,R0,0.74096406,70,40
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003454,relaxed_physical_path,5,2,8,static_structure_path,7,R0,0.79015661,66.66666667,45
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003455,relaxed_physical_path,6,2,8,recurrent_background_path,7,R2,0.84320892,0,90
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003456,relaxed_physical_path,3,2,5,static_structure_path,4,R0,0.75535227,15,20
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003464,relaxed_physical_path,2,3,4,insufficient_length,2,R0,0.72143802,,
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003469,relaxed_physical_path,2,4,5,insufficient_length,2,R0,0.69412628,,
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003471,relaxed_physical_path,2,5,13,static_structure_path,9,R0,0.82496946,76.92307692,50
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003475,relaxed_physical_path,8,5,14,static_structure_path,10,R0,0.78321699,28.57142857,45
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003476,relaxed_physical_path,6,14,19,static_structure_path,6,R0,0.80678241,85,60
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003477,relaxed_physical_path,2,6,8,insufficient_length,3,R0,0.70546037,,
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003480,relaxed_physical_path,3,8,11,static_structure_path,4,R0,0.78008614,7.14285714,15
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003482,relaxed_physical_path,3,9,11,static_structure_path,3,R0,0.83469633,46.15384615,55
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003488,relaxed_physical_path,4,11,16,static_structure_path,6,R0,0.78887245,15,5
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003491,relaxed_physical_path,2,12,13,insufficient_length,2,R0,0.83737383,,
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003500,relaxed_physical_path,2,14,15,insufficient_length,2,R0,0.82006761,,
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003501,relaxed_physical_path,5,14,20,static_structure_path,7,R0,0.77609458,35,35
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003507,relaxed_physical_path,5,15,20,static_structure_path,6,R0,0.72581714,35,35
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003516,relaxed_physical_path,1,17,23,static_structure_path,7,R0,0.74629914,55,10
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003517,relaxed_physical_path,3,17,20,static_structure_path,4,R0,0.79223334,60,35
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003520,relaxed_physical_path,3,18,27,static_structure_path,10,R0,0.79160953,40,5
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003524,relaxed_physical_path,2,19,23,static_structure_path,5,R0,0.78958086,85,55
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003527,relaxed_physical_path,2,20,25,static_structure_path,6,R0,0.79968041,60,10
WGV33B_H002,AUTO_GM_RM011_0002,WGV34A_PATH_0003528,relaxed_physical_path,2,20,24,static_structure_path,5,R0,0.76613422,45,30
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000004,strict_physical_path,1,2,8,recurrent_background_path,7,R2,0.84320888,0,75
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000009,strict_physical_path,1,7,8,insufficient_length,2,R1,0.85332689,,
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000010,strict_physical_path,2,8,9,insufficient_length,2,R1,0.83375115,,
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000012,strict_physical_path,2,10,11,insufficient_length,2,R1,0.88399733,,
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000013,strict_physical_path,2,12,13,insufficient_length,2,R1,0.95609579,,
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000014,strict_physical_path,2,14,15,insufficient_length,2,R1,0.87035455,,
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000015,strict_physical_path,10,14,23,recurrent_background_path,10,R1,0.83431768,85,95
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000016,strict_physical_path,4,23,26,recurrent_background_path,4,R1,0.89507339,100,100
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000017,strict_physical_path,2,14,15,insufficient_length,2,R1,0.83075251,,
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000018,strict_physical_path,2,14,15,insufficient_length,2,R0,0.82579661,,
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000022,strict_physical_path,2,17,18,insufficient_length,2,R1,0.88062301,,
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000024,strict_physical_path,2,19,20,insufficient_length,2,R0,0.86765296,,
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000026,strict_physical_path,3,20,22,recurrent_background_path,3,R1,0.88235599,78.94736842,100
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000027,strict_physical_path,2,21,22,insufficient_length,2,R0,0.85257369,,
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000028,strict_physical_path,3,22,24,recurrent_background_path,3,R1,0.80882975,15,25
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000029,strict_physical_path,2,22,23,insufficient_length,2,R1,0.84119896,,
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000030,strict_physical_path,4,23,26,recurrent_background_path,4,R1,0.76947705,30,25
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000031,strict_physical_path,2,24,25,insufficient_length,2,R1,0.88313992,,
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000032,strict_physical_path,10,24,33,recurrent_background_path,10,R1,0.84930374,65,70
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000033,strict_physical_path,2,33,34,insufficient_length,2,R1,0.85312745,,
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000034,strict_physical_path,9,27,35,recurrent_background_path,9,R1,0.8412367,61.11111111,25
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000035,strict_physical_path,4,27,30,recurrent_background_path,4,R1,0.82588053,10,30
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000037,strict_physical_path,2,29,30,insufficient_length,2,R1,0.9546618,,
WGV33B_H003,AUTO_GM_RM011_0003,WGV34A_PATH_0000039,strict_physical_path,5,30,35,recurrent_background_path,6,R0,0.86745397,100,95
